from,to,in_degree_from,in_degree_to,out_degree_from,out_degree_to,overall_degree_from,overall_degree_to,label
3107216,4732228,3,1,0,0,3,1,0
71762,3127770,1,1,0,0,1,1,0
4515878,2505722,1,1,0,0,1,1,0
3002112,3558187,1,1,0,0,1,1,0
2514621,3125186,2,8,0,0,2,8,0
2011912,1910694,1,1,0,0,1,1,0
3710765,2986045,1,1,0,0,1,1,0
3901345,1453241,2,3,0,0,2,3,0
2344422,3307301,3,1,0,0,3,1,0
4426700,1388701,3,1,0,0,3,1,0
2675545,3520312,1,1,0,0,1,1,0
4129593,240322,1,4,0,0,1,4,0
1823185,1796230,1,42,0,0,1,42,0
4087517,2322861,5,1,0,0,5,1,0
3694050,238505,1,1,0,0,1,1,0
4494907,555167,2,1,0,0,2,1,0
1317124,2146301,1,2,0,0,1,2,0
4795702,3974282,1,1,0,0,1,1,0
1933156,4102328,1,1,0,0,1,1,0
1792753,199094,5,1,0,0,5,1,0
3887152,1113020,2,3,0,0,2,3,0
3269387,3024370,1,3,0,0,1,3,0
491447,2011151,1,4,0,0,1,4,0
3236075,2056672,1,2,0,0,1,2,0
1106712,259752,4,1,0,0,4,1,0
4491469,2979731,1,2,0,0,1,2,0
4061755,3079997,2,1,0,0,2,1,0
3565208,369651,1,3,0,0,1,3,0
4319456,4400182,9,1,0,0,9,1,0
4168000,4433043,2,1,0,0,2,1,0
1808165,206947,3,6,0,0,3,6,0
353695,4076076,2,9,0,0,2,9,0
1602148,3698709,1,3,0,0,1,3,0
468914,75293,1,1,0,0,1,1,0
771293,1887914,1,24,0,0,1,24,0
2583407,4285488,1,3,0,0,1,3,0
1670601,436603,68,2,0,0,68,2,0
1986489,810238,2,6,0,0,2,6,0
29108,1477319,1,3,0,0,1,3,0
1280990,92109,1,1,0,0,1,1,0
4342486,1257591,1,1,0,0,1,1,0
3873280,4075105,3,2,0,0,3,2,0
3374524,2255370,2,4,0,0,2,4,0
4006939,2991522,1,1,0,0,1,1,0
2006839,123241,5,2,0,0,5,2,0
2077035,517463,1,3,0,0,1,3,0
4660573,4190051,1,3,0,0,1,3,0
3415369,339995,4,2,0,0,4,2,0
108439,2235103,2,4,0,0,2,4,0
2193113,1475829,1,4,0,0,1,4,0
1989236,2528504,2,5,0,0,2,5,0
4541910,2756535,1,2,0,0,1,2,0
247852,107881,39,2,0,0,39,2,0
151061,3092596,1,3,0,0,1,3,0
2547778,4135005,3,1,0,0,3,1,0
4110681,4016011,1,1,0,0,1,1,0
110379,3652898,1,1,0,0,1,1,0
4736025,3712523,1,6,0,0,1,6,0
2191275,540594,1,1,0,0,1,1,0
1472808,2042150,1,4,0,0,1,4,0
135506,3155872,1,2,0,0,1,2,0
4528456,81294,1,5,0,0,1,5,0
4666336,1294701,1,2,0,0,1,2,0
4490102,3376806,1,1,0,0,1,1,0
831369,3034435,1,1,0,0,1,1,0
912535,2781062,1,1,0,0,1,1,0
4702681,4735658,1,3,0,0,1,3,0
3415812,3100936,1,1,0,0,1,1,0
1541552,3166681,1,3,0,0,1,3,0
2617426,3262503,3,1,0,0,3,1,0
4580694,683692,1,1,0,0,1,1,0
2535282,2425961,1,7,0,0,1,7,0
175375,2562765,44,1,0,0,44,1,0
672415,2362080,1,33,0,0,1,33,0
2002937,1433625,1,1,0,0,1,1,0
1629520,3630981,27,3,0,0,27,3,0
2458162,2649195,1,3,0,0,1,3,0
2892704,2858831,30,1,0,0,30,1,0
3839808,3248170,1,1,0,0,1,1,0
3374325,1309932,1,1,0,0,1,1,0
2419573,342437,2,4,0,0,2,4,0
4656625,214323,1,1,0,0,1,1,0
3912562,188974,1,1,0,0,1,1,0
4547124,2691130,1,1,0,0,1,1,0
1012495,3367519,61,66,0,0,61,66,0
3026954,2043333,1,1,0,0,1,1,0
1183151,3520254,1,16,0,0,1,16,0
2536271,2938702,4,6,0,0,4,6,0
339329,4614796,2,1,0,0,2,1,0
3514575,4703349,3,1,0,0,3,1,0
2340574,405485,4,1,0,0,4,1,0
3123819,1726826,1,2,0,0,1,2,0
1678194,276353,2,1,0,0,2,1,0
3562370,1597043,1,1,0,0,1,1,0
4001652,769213,4,1,0,0,4,1,0
988387,1225314,2,1,0,0,2,1,0
741781,1167398,1,1,0,0,1,1,0
2292931,4709285,1,2,0,0,1,2,0
3702414,940765,1,1,0,0,1,1,0
4329244,1843094,5,2,0,0,5,2,0
4324462,4766257,4,1,0,0,4,1,0
3121430,2348034,52,1,0,0,52,1,0
2908398,3298248,2,1,0,0,2,1,0
1175531,3633859,1,1,0,0,1,1,0
1243564,8232,1,1,0,0,1,1,0
4367146,3267716,19,6,0,0,19,6,0
1365196,2505125,5,1,0,0,5,1,0
1411519,3769242,2,58,0,0,2,58,0
4777581,1679498,17,5,0,0,17,5,0
413439,3059702,1,1,0,0,1,1,0
4510804,1531106,1,2,0,0,1,2,0
2845836,1690677,2,4,0,0,2,4,0
4478167,455640,1,1,0,0,1,1,0
836547,4608998,1,1,0,0,1,1,0
147134,3414017,3,2,0,0,3,2,0
4693426,1303840,1,2,0,0,1,2,0
781876,2103229,3,1,0,0,3,1,0
4573877,3158667,1,1,0,0,1,1,0
772975,1907815,3,3,0,0,3,3,0
2510141,2888898,1,1,0,0,1,1,0
2133781,4311869,1,1,0,0,1,1,0
3325189,2280551,3,1,0,0,3,1,0
1384322,1003373,2,7,0,0,2,7,0
4207970,1714068,1,1,0,0,1,1,0
3306773,2513319,1,3,0,0,1,3,0
3224285,2468350,1,2,0,0,1,2,0
3341702,3326071,1,2,0,10,1,12,0
2883760,3897429,1,2,0,0,1,2,0
36197,2064661,1,2,0,0,1,2,0
2047547,3257294,1,1,0,0,1,1,0
3094449,1446091,1,2,0,0,1,2,0
2539981,2978958,1,1,0,0,1,1,0
2405565,3724704,4,1,0,0,4,1,0
804894,3134481,2,1,0,0,2,1,0
401081,3880498,5,1,0,0,5,1,0
1507167,1019413,1,1,0,0,1,1,0
2754250,2248449,1,1,0,0,1,1,0
3651645,1106467,61,1,0,0,61,1,0
708988,3791629,2,1,0,0,2,1,0
2233517,3192505,1,1,0,0,1,1,0
4195656,2859782,1,1,0,0,1,1,0
3061081,3056474,1,6,0,0,1,6,0
2499867,4799607,113,12,0,0,113,12,0
3023683,2390383,1,4,0,0,1,4,0
2402625,862867,1,1,0,0,1,1,0
1595455,867543,1,1,0,0,1,1,0
2646954,455679,1,2,0,0,1,2,0
2481798,3972734,1,1,0,0,1,1,0
1401075,4665802,1,1,0,0,1,1,0
1150137,3247928,1,1,0,0,1,1,0
1226618,572335,1,2,0,0,1,2,0
1887860,3266384,1,2,0,0,1,2,0
4504956,3622695,1,1,0,0,1,1,0
4538687,1224295,1,3,0,0,1,3,0
788000,2395717,1,1,0,0,1,1,0
3638867,1752003,4,2,0,0,4,2,0
4110426,3667566,1,3,0,0,1,3,0
4781476,711462,2,17,0,0,2,17,0
2394658,203296,2,1,0,0,2,1,0
4852511,2781109,2,1,0,0,2,1,0
3070638,4659053,5,3,0,0,5,3,0
3973418,648099,2,1,0,0,2,1,0
4059662,1206642,4,1,0,0,4,1,0
4416020,2955577,4,4,0,0,4,4,0
3634221,154597,1,1,0,0,1,1,0
3920675,2336039,1,1,0,0,1,1,0
292263,3727111,1,1,0,0,1,1,0
2598338,4509620,1,3,0,0,1,3,0
452392,51518,1,3,0,0,1,3,0
2562482,536724,1,4,0,0,1,4,0
2922295,3219513,19,30,0,0,19,30,0
1186225,2423737,32,3,0,0,32,3,0
4142622,1443030,1,1,0,0,1,1,0
3998228,1333193,1,3,0,0,1,3,0
4334632,4849379,1,1,0,0,1,1,0
1795169,657081,1,1,0,0,1,1,0
3446844,527395,28,1,34,0,62,1,0
1599228,4043828,2,5,0,0,2,5,0
3247871,4626967,5,1,0,0,5,1,0
1552253,1032774,1,2,0,0,1,2,0
3586957,3568957,1,1,0,0,1,1,0
2874315,2872580,1,3,0,0,1,3,0
1374168,2078720,1,1,0,0,1,1,0
2642439,3885728,1,2,0,0,1,2,0
3698833,325612,1,1,0,0,1,1,0
1560073,3567957,1,1,0,0,1,1,0
1799349,4325781,1,2,0,0,1,2,0
1966611,166997,9,1,0,0,9,1,0
1154909,33887,20,1,0,0,20,1,0
1196181,4300555,1,4,0,0,1,4,0
833682,3486983,1,1,0,0,1,1,0
509954,399331,1,3,0,0,1,3,0
575323,543210,1,1,0,0,1,1,0
3852229,1877386,1,1,0,0,1,1,0
1342776,4507507,3,1,0,0,3,1,0
4711553,2966182,1,3,0,0,1,3,0
3595203,3127227,11,1,0,0,11,1,0
3359676,1621550,1,1,0,0,1,1,0
715302,3016296,2,1,0,0,2,1,0
4453097,749702,1,1,0,0,1,1,0
1076799,3667793,1,7,0,0,1,7,0
4783914,606172,1,1,0,0,1,1,0
1603643,943047,1,1,0,0,1,1,0
3295514,4831512,1,1,0,0,1,1,0
3370772,3337454,1,2,0,0,1,2,0
2705350,2769200,1,1,0,0,1,1,0
1185389,3167973,1,1,0,0,1,1,0
4700594,1121450,1,2,0,0,1,2,0
1223757,4088580,1,1,0,0,1,1,0
655094,1480467,3,1,0,0,3,1,0
33319,2967839,4,1,0,0,4,1,0
560012,4714032,1,2,0,0,1,2,0
3424412,1896074,1,1,0,0,1,1,0
2639091,3691074,2,1,0,0,2,1,0
4269419,2939354,4,8,0,0,4,8,0
2485861,4295812,3,2,0,0,3,2,0
1981905,4628742,6,15,0,0,6,15,0
1614396,1364142,2,2,0,0,2,2,0
1680185,1192607,1,1,0,0,1,1,0
2709967,4508815,2,3,0,0,2,3,0
1184722,4244112,11,1,0,0,11,1,0
1948353,2684791,1,1,0,0,1,1,0
282745,4810393,3,1,0,0,3,1,0
3491290,426820,15,1,0,0,15,1,0
4071410,4682101,2,5,0,0,2,5,0
489658,642620,1,1,0,0,1,1,0
1342772,1298385,1,1,0,0,1,1,0
4559979,2420127,1,1,0,0,1,1,0
1259852,1259437,5,1,0,0,5,1,0
3134315,4477290,43,1,0,0,43,1,0
271721,977665,2,1,0,0,2,1,0
513406,1851333,2,2,0,0,2,2,0
4085381,4672183,3,38,0,0,3,38,0
2685138,1217290,3,1,0,0,3,1,0
613724,3501343,1,2,0,0,1,2,0
4635576,1973110,15,16,0,0,15,16,0
1367663,4379357,1,1,0,0,1,1,0
593042,4076042,1,1,0,0,1,1,0
2219410,238415,3,1,0,0,3,1,0
1424112,3561682,1,1,0,0,1,1,0
1254563,3410327,1,1,0,0,1,1,0
663266,35167,2,2,0,0,2,2,0
1369282,4274455,1,4,0,0,1,4,0
1147474,1607139,4,1,0,0,4,1,0
915860,3300908,5,1,0,0,5,1,0
3392515,37566,1,1,0,0,1,1,0
1298566,3548589,1,1,0,0,1,1,0
3442971,4655388,1,2,0,0,1,2,0
2030951,3659446,1,3,0,0,1,3,0
3132837,3191692,1,1,0,0,1,1,0
1269747,908421,1,2,0,0,1,2,0
2330944,1348474,2,1,0,0,2,1,0
3232402,133778,1,1,0,0,1,1,0
3250641,4585387,2,3,0,0,2,3,0
2232212,3533219,1,1,0,0,1,1,0
4071490,1502709,1,2,0,0,1,2,0
2271496,1071699,1,3,0,0,1,3,0
2437669,3445713,2,1,0,0,2,1,0
950870,900853,2,1,0,0,2,1,0
1244354,3655066,12,2,0,0,12,2,0
2763528,302770,4,1,0,0,4,1,0
4687640,3440545,1,138,0,0,1,138,0
2874866,483317,1,19,0,0,1,19,0
2720880,3845364,5,1,0,0,5,1,0
2641058,3291329,3,1,0,0,3,1,0
2000924,2523542,1,2,0,0,1,2,0
697972,3642207,1,1,0,0,1,1,0
1543391,4219644,1,1,0,0,1,1,0
4145351,2922947,2,1,0,0,2,1,0
3129272,2921314,21,4,0,0,21,4,0
133817,361028,3,7,0,0,3,7,0
4285608,692626,14,2,0,0,14,2,0
4639132,4760434,1,1,0,0,1,1,0
2820523,2429465,1,1,0,0,1,1,0
1405742,1995999,1,1,0,0,1,1,0
3912604,578133,41,1,0,0,41,1,0
3657201,4084195,1,10,0,0,1,10,0
371312,4547491,2,1,0,0,2,1,0
4139636,3807282,7,1,0,0,7,1,0
911071,4622545,2,1,0,0,2,1,0
1919372,88838,15,1,0,0,15,1,0
2931285,586295,1,1,0,0,1,1,0
1761503,689849,2,1,0,0,2,1,0
4639908,684380,1,1,0,0,1,1,0
3752841,4462178,1,1,0,0,1,1,0
3464704,274797,1,1,0,0,1,1,0
1838813,2698191,1,2,0,0,1,2,0
4245332,883076,1,2,0,0,1,2,0
97560,2413328,1,4,0,0,1,4,0
4666771,4412452,1,1,0,0,1,1,0
4563862,4670103,1,1,0,0,1,1,0
4126150,241040,1,1,0,0,1,1,0
4207829,87013,1,17,0,0,1,17,0
1235916,4063129,3,1,0,0,3,1,0
4428244,438578,1,8,0,0,1,8,0
3824845,302692,3,5,0,0,3,5,0
276235,2456467,27,1,0,0,27,1,0
1989795,2977589,1,1,0,0,1,1,0
657307,2225174,1,5,0,0,1,5,0
3948963,939134,1,1,0,0,1,1,0
1041136,315979,1,1,0,0,1,1,0
3214602,906811,3,2,0,0,3,2,0
1425994,4073857,1,1,0,0,1,1,0
380556,3097594,1,7,0,0,1,7,0
1345124,4663782,1,1,0,0,1,1,0
4015548,1286116,1,1,0,0,1,1,0
3957527,3885557,2,31,0,0,2,31,0
4088923,2951060,1,5,0,0,1,5,0
1408161,4560137,1,1,0,0,1,1,0
4593188,4815587,1,1,0,0,1,1,0
3866746,2980281,1,12,0,0,1,12,0
4612553,2906704,1,1,0,0,1,1,0
2829869,1828029,10,11,0,0,10,11,0
72364,1615141,1,1,0,0,1,1,0
4686413,2424658,1,1,0,0,1,1,0
4219915,1779884,1,1,0,0,1,1,0
1068579,4785580,1,2,0,0,1,2,0
2472520,2210961,2,4,0,0,2,4,0
131610,3712721,4,1,0,0,4,1,0
1462806,491078,5,3,0,0,5,3,0
3733878,4678920,1,2,0,0,1,2,0
3610398,2845495,1,4,0,0,1,4,0
22629,3433321,2,5,0,0,2,5,0
2420982,1513707,1,1,0,0,1,1,0
61556,2023668,1,3,0,0,1,3,0
2816104,288091,2,2,0,0,2,2,0
661815,1252862,1,1,0,0,1,1,0
42946,179240,1,2,0,0,1,2,0
1405269,1199757,2,1,0,0,2,1,0
609837,2413067,1,1,0,0,1,1,0
189658,2282516,1,1,0,0,1,1,0
4200812,253367,1,1,0,0,1,1,0
96656,124147,2,1,0,0,2,1,0
1263217,470419,1,1,0,0,1,1,0
1546663,587286,1,1,0,0,1,1,0
4681085,3857806,18,2,0,0,18,2,0
2532410,588415,1,2,0,0,1,2,0
4271521,357476,1,2,0,0,1,2,0
3505484,320641,1,1,0,0,1,1,0
188786,1223373,13,1,0,0,13,1,0
824590,846562,2,1,0,0,2,1,0
75125,3408867,2,2,0,0,2,2,0
1457254,4682887,5,3,0,0,5,3,0
2219947,4366245,3,1,0,0,3,1,0
78737,4432093,1,1,0,0,1,1,0
2649044,1323828,14,2,0,0,14,2,0
3326979,668787,2,1,0,0,2,1,0
2393262,1875044,1,1,0,0,1,1,0
4138401,3229207,1,1,0,0,1,1,0
433478,3228644,49,1,0,0,49,1,0
4846639,4674077,1,1,0,0,1,1,0
2473459,1215481,1,3,0,0,1,3,0
2418837,3195176,1,10,0,0,1,10,0
3050008,4623948,1,1,0,0,1,1,0
603054,2405593,1,1,0,0,1,1,0
4508779,920463,2,2,0,0,2,2,0
1622885,2416477,1,1,0,0,1,1,0
3862915,2941417,2,1,0,0,2,1,0
2117578,2070040,1,1,0,0,1,1,0
633535,3594646,31,1,0,0,31,1,0
3846870,3921686,1,1,0,0,1,1,0
3481359,1587534,1,2,0,0,1,2,0
2362279,1994914,1,1,0,0,1,1,0
204269,2192489,1,1,0,0,1,1,0
1873890,3065781,1,1,0,0,1,1,0
3682737,1778792,1,1,0,0,1,1,0
4479033,560804,1,1,0,0,1,1,0
4051738,4836081,1,1,0,0,1,1,0
286063,799733,1,1,0,0,1,1,0
1255527,258847,2,1,0,0,2,1,0
4625680,2319101,2,1,0,0,2,1,0
3698298,3383,2,14,0,0,2,14,0
439064,2370270,2,2,0,0,2,2,0
2448067,1601687,2,21,0,0,2,21,0
2998853,2100426,1,21,0,0,1,21,0
3329922,3717347,4,1,0,0,4,1,0
861301,1838884,1,1,0,0,1,1,0
2535564,1277507,1,2,0,0,1,2,0
3869744,3160159,1,2,0,0,1,2,0
4709451,1587812,1,1,0,0,1,1,0
44345,2751081,1,1,0,0,1,1,0
2222386,1889399,8,4,0,0,8,4,0
3140846,4581077,1,1,0,0,1,1,0
4654055,3114,1,4,0,0,1,4,0
2984414,3000782,5,1,0,0,5,1,0
3215068,2831306,1,1,0,0,1,1,0
4266137,1751609,1,1,0,0,1,1,0
1473435,1805017,1,2,0,0,1,2,0
4613884,2927002,1,1,0,0,1,1,0
2661590,3612415,22,1,0,0,22,1,0
607302,512689,4,2,0,0,4,2,0
720501,300561,6,1,0,0,6,1,0
2076115,41510,4,3,0,0,4,3,0
3190164,3970047,1,1,0,0,1,1,0
496430,518432,35,1,0,0,35,1,0
3085820,2655331,3,1,0,0,3,1,0
72225,897979,1,1,0,0,1,1,0
4118831,2513892,1,1,0,0,1,1,0
3137915,1324241,1,1,0,0,1,1,0
1986245,2841335,1,1,0,0,1,1,0
68585,1251738,1,4,0,0,1,4,0
1889884,803076,1,1,0,0,1,1,0
3347515,570058,1,1,0,0,1,1,0
1637240,2809442,1,2,0,0,1,2,0
966660,2781346,3,1,0,0,3,1,0
1242239,4833469,1,16,0,0,1,16,0
3285910,1425723,1,2,0,0,1,2,0
2116390,2634044,34,2,0,0,34,2,0
198405,4736296,1,1,0,0,1,1,0
4537527,225013,1,2,0,0,1,2,0
4199314,1237305,2,1,0,0,2,1,0
4427187,4649497,2,14,0,0,2,14,0
2369993,1225465,26,1,0,0,26,1,0
3493522,4234982,1,1,0,0,1,1,0
521884,188461,1,2,0,0,1,2,0
1841509,4649768,1,1,0,0,1,1,0
4295317,3089923,1,1,0,0,1,1,0
2699644,2287221,1,1,0,0,1,1,0
1794166,749895,6,1,0,0,6,1,0
895031,1934168,1,2,0,0,1,2,0
2551403,1974675,2,1,0,0,2,1,0
1353291,2371379,2,1,0,0,2,1,0
1247245,1925610,1,1,0,0,1,1,0
2303437,4393073,1,1,0,0,1,1,0
89994,3783148,5,1,0,0,5,1,0
3046597,3355359,2,5,0,0,2,5,0
3176648,3689931,1,1,0,0,1,1,0
2982481,3392324,1,1,0,0,1,1,0
522705,658181,2,2,0,0,2,2,0
2365221,4809271,1,1,0,0,1,1,0
1683524,2907394,1,1,0,0,1,1,0
101565,2426791,4,3,0,0,4,3,0
3413086,2971342,1,3,0,0,1,3,0
1954648,634639,1,1,0,0,1,1,0
3688201,837032,1,1,0,0,1,1,0
3157837,2805455,2,2,0,0,2,2,0
4174579,1273845,2,3,0,0,2,3,0
3837156,1025087,9,1,0,0,9,1,0
1055196,627743,1,1,0,0,1,1,0
754652,1003666,2,3,0,0,2,3,0
4290488,4304039,2,1,0,0,2,1,0
1536268,3588012,1,1,0,0,1,1,0
4187756,4274912,1,1,0,0,1,1,0
4022149,792122,1,1,0,0,1,1,0
303824,2006667,2,1,0,0,2,1,0
2308332,3451813,1,4,0,0,1,4,0
2365792,4460847,1,1,0,0,1,1,0
2388528,3269671,1,1,0,0,1,1,0
1392223,1843129,1,1,0,0,1,1,0
4486568,1418062,5,1,0,0,5,1,0
3573317,2291897,1,1,0,0,1,1,0
835534,2516362,6,1,0,0,6,1,0
2318227,4440959,1,3,0,0,1,3,0
1360121,4686241,2,2,0,0,2,2,0
3982914,777292,23,1,0,0,23,1,0
3437222,4101596,1,1,0,0,1,1,0
4630031,391123,4,1,0,0,4,1,0
2347773,4124547,15,1,0,0,15,1,0
2691708,1050983,7,3,0,0,7,3,0
4243552,3245567,1,4,0,0,1,4,0
2257325,4000194,1,1,0,0,1,1,0
1676379,1801600,8,1,0,0,8,1,0
1369302,2371964,1,1,0,0,1,1,0
2898251,3196094,2,1,0,0,2,1,0
4816648,3091717,6,1,0,0,6,1,0
4507358,3741591,1,1,0,0,1,1,0
320055,4648874,1,1,0,0,1,1,0
620004,39480,1,2,0,0,1,2,0
2866543,4231110,2,5,0,0,2,5,0
2844521,910531,3,1,0,0,3,1,0
1413031,3968337,1,1,0,0,1,1,0
4504663,412856,1,4,0,0,1,4,0
4669034,1416241,1,1,0,0,1,1,0
2716283,402392,12,3,0,0,12,3,0
272136,4544996,1,2,0,0,1,2,0
4847341,2266619,1,2,0,0,1,2,0
1717034,2212049,1,1,0,0,1,1,0
2097625,79693,1,1,0,0,1,1,0
828857,718557,1,1,0,0,1,1,0
2899790,4049573,1,2,0,0,1,2,0
3292913,4453790,2,2,0,0,2,2,0
4767462,2379009,1,1,0,0,1,1,0
1715749,2827412,2,1,0,0,2,1,0
121887,2278723,6,1,0,0,6,1,0
3121053,4701896,1,1,0,0,1,1,0
999416,3859310,1,1,0,0,1,1,0
1169646,430863,10,1,0,0,10,1,0
2798234,2310989,6,99,0,0,6,99,0
3125012,1904300,70,1,0,0,70,1,0
2264500,1990690,1,2,0,0,1,2,0
3604569,588210,3,1,0,0,3,1,0
103546,4194899,1,2,0,0,1,2,0
1903321,3213913,1,1,0,0,1,1,0
1928514,798029,1,1,0,0,1,1,0
2050293,4472740,1,1,0,0,1,1,0
312664,4825343,17,1,0,0,17,1,0
4240232,4197826,1,2,0,0,1,2,0
2674160,786712,1,2,0,0,1,2,0
2831042,3225191,1,1,0,0,1,1,0
3314441,2726477,19,1,0,0,19,1,0
807809,4741799,2,2,0,0,2,2,0
1739253,565217,1,1,0,0,1,1,0
1298309,2805962,1,2,0,0,1,2,0
4462063,580940,1,1,0,0,1,1,0
1108639,3497282,2,3,0,0,2,3,0
1131176,214557,1,2,0,0,1,2,0
2061401,3474750,2,1,0,0,2,1,0
536418,4336687,1,3,0,0,1,3,0
4399349,791363,2,3,0,0,2,3,0
2369704,2918816,1,1,0,0,1,1,0
1625272,2696238,1,1,0,0,1,1,0
4631497,416789,1,1,0,0,1,1,0
517412,818061,1,1,0,0,1,1,0
3659733,211163,1,1,0,0,1,1,0
2347026,2591536,1,1,0,0,1,1,0
891231,3679400,1,1,0,0,1,1,0
3426452,865441,1,1,0,0,1,1,0
3763857,4526092,3,8,0,0,3,8,0
2262284,2443748,1,12,0,0,1,12,0
1699658,1725410,1,1,0,0,1,1,0
2437107,1545491,3,1,0,0,3,1,0
2923377,552460,9,6,0,0,9,6,0
4174312,4489548,1,2,0,0,1,2,0
3306984,4731582,1,1,0,0,1,1,0
4250668,4111117,2,2,0,0,2,2,0
4215613,109250,8,1,0,0,8,1,0
3843450,3301232,1,1,0,0,1,1,0
1884361,2957684,2,1,0,0,2,1,0
2527069,3513034,2,1,0,0,2,1,0
1545153,4221954,1,18,0,0,1,18,0
130877,812031,2,3,0,0,2,3,0
3768109,4236640,2,1,0,0,2,1,0
3412543,4311513,4,16,0,0,4,16,0
570731,454536,4,1,0,0,4,1,0
1755680,451872,1,3,0,0,1,3,0
3717655,631861,2,1,0,0,2,1,0
223189,483594,2,2,0,0,2,2,0
3675914,4476808,3,3,0,0,3,3,0
3141906,4456911,1,1,0,0,1,1,0
2383979,2647301,1,1,0,0,1,1,0
2615729,699481,1,2,0,0,1,2,0
3355427,380431,2,1,0,0,2,1,0
2839183,2054306,1,1,0,0,1,1,0
374765,2048843,1,1,0,0,1,1,0
1178264,2324529,6,2,0,0,6,2,0
208715,4678181,2,1,0,0,2,1,0
4772661,166514,22,1,0,0,22,1,0
2027742,3136726,2,1,0,0,2,1,0
4731876,4650282,1,1,0,0,1,1,0
3290252,281677,15,2,0,0,15,2,0
1010283,1110366,2,1,0,0,2,1,0
749740,1570185,5,1,0,0,5,1,0
2880922,4113138,1,1,0,0,1,1,0
1022177,3178180,1,4,0,0,1,4,0
4452080,3095566,11,1,0,0,11,1,0
4116287,2199535,2,1,0,0,2,1,0
39001,360887,1,1,0,0,1,1,0
3071492,1166542,2,2,0,0,2,2,0
3460531,2807130,1,1,0,0,1,1,0
3592171,2059123,1,6,0,0,1,6,0
2924523,4548868,3,1,0,0,3,1,0
4230866,4068935,9,2,0,0,9,2,0
240347,2675649,13,2,0,0,13,2,0
225285,1709860,16,4,0,0,16,4,0
829332,584344,6,58,0,0,6,58,0
4264660,345610,1,5,0,0,1,5,0
393798,2898080,1,1,0,0,1,1,0
4075488,2934232,1,1,0,0,1,1,0
653017,3966859,1,1,0,0,1,1,0
580289,1054326,1,1,0,0,1,1,0
2584428,3225707,1,4,0,0,1,4,0
1833782,441270,2,2,0,0,2,2,0
927709,499175,4,1,0,0,4,1,0
2704404,2693557,1,9,0,0,1,9,0
4762556,4247357,3,4,0,0,3,4,0
2755551,386179,1,1,0,0,1,1,0
1052624,3981003,1,2,0,0,1,2,0
2886585,1300188,2,1,0,0,2,1,0
1923801,4294660,1,1,0,0,1,1,0
3200002,3253726,1,1,0,0,1,1,0
2396845,1118401,1,1,0,0,1,1,0
4165540,2844793,1,1,0,0,1,1,0
4087434,453252,1,4,0,0,1,4,0
3576476,917387,2,2,0,0,2,2,0
158590,2117661,1,1,0,0,1,1,0
1739914,1946770,6,2,0,0,6,2,0
2385386,4491209,38,1,0,0,38,1,0
2701124,3068956,1,1,0,0,1,1,0
3464853,4319462,1,1,0,0,1,1,0
3154775,2559865,1,3,0,0,1,3,0
2059251,1963562,5,2,0,0,5,2,0
4618394,3271828,4,1,0,0,4,1,0
4755105,970690,3,1,0,0,3,1,0
3282084,4715101,1,1,0,0,1,1,0
1276223,2362255,1,3,0,0,1,3,0
687429,2520502,1,1,0,0,1,1,0
1747195,3215510,1,1,0,0,1,1,0
2516766,2155854,1,1,0,0,1,1,0
208506,607713,1,1,0,0,1,1,0
4565749,2344446,1,1,0,0,1,1,0
3126657,2379952,3,1,0,0,3,1,0
3844216,4574726,1,2,0,0,1,2,0
3896163,4309860,1,24,0,0,1,24,0
2681283,1136851,1,37,0,0,1,37,0
3701344,1624302,1,2,0,0,1,2,0
2546132,3124069,1,5,0,0,1,5,0
648894,4437151,30,1,0,0,30,1,0
2796525,3278958,1,1,0,0,1,1,0
135554,4366663,2,1,0,0,2,1,0
4186585,1261330,1,2,0,0,1,2,0
3378902,1442730,2,2,0,0,2,2,0
4801998,1476235,2,1,0,0,2,1,0
3534349,3617339,1,1,0,0,1,1,0
2129378,3673804,1,1,0,0,1,1,0
3877294,519406,1,2,0,0,1,2,0
1073144,2911760,1,2,0,0,1,2,0
1241611,1699216,1,1,0,0,1,1,0
2095756,2511521,3,1,0,0,3,1,0
2394212,1283685,1,2,0,0,1,2,0
4860812,3295110,1,1,0,0,1,1,0
1687075,2764488,1,1,0,0,1,1,0
2249620,1687672,1,1,0,0,1,1,0
4253900,126864,1,2,0,0,1,2,0
374292,2309830,1,1,0,0,1,1,0
4321307,2422669,6,1,0,0,6,1,0
3513064,3486232,4,1,0,0,4,1,0
3701337,4443639,3,1,0,0,3,1,0
600503,2524156,1,2,0,0,1,2,0
1447726,1542049,1,7,0,0,1,7,0
3572586,1523789,1,1,0,0,1,1,0
4652070,2925834,1,1,0,0,1,1,0
1057035,4178464,1,1,0,0,1,1,0
3981784,2870179,1,1,0,0,1,1,0
4012727,44160,2,1,0,0,2,1,0
1627981,4314491,1,1,0,0,1,1,0
3028151,696512,14,1,0,0,14,1,0
4517399,1786046,1,1,0,0,1,1,0
2181711,3318067,4,1,0,0,4,1,0
4472888,2180263,4,2,0,0,4,2,0
933604,2917591,1,2,0,0,1,2,0
2178490,3001812,1,2,0,0,1,2,0
4036494,280951,1,3,0,0,1,3,0
2408174,2865754,13,1,0,0,13,1,0
3621050,4552868,1,4,0,0,1,4,0
3972081,2049956,10,1,0,0,10,1,0
1509364,1737938,1,1,0,0,1,1,0
