from,to,in_degree_from,in_degree_to,out_degree_from,out_degree_to,overall_degree_from,overall_degree_to,label
1227855,359385,157,63,4545,0,4702,63,1
2147720,4661376,1608,71,78786,0,80394,71,1
521586,2855764,782,8,18489,0,19271,8,1
2567613,940526,186,475,2647,20786,2833,21261,1
3913751,3003750,229,101,5248,0,5477,101,1
3380067,3384389,22,15,842,0,864,15,1
2751572,1750585,481,3,44036,0,44517,3,1
2844498,346674,36,27,1483,0,1519,27,1
2790006,1932769,367,38,14747,0,15114,38,1
4624595,4856779,722,10,53368,0,54090,10,1
4272102,3736149,1608,30,104171,0,105779,30,1
3464608,1715332,129,82,2235,0,2364,82,1
544230,1673726,1532,55,60768,0,62300,55,1
4782707,657165,513,4,31665,0,32178,4,1
3916976,1850758,188,16,6098,0,6286,16,1
6618,1279038,892,19,68849,0,69741,19,1
734849,166695,27,2,991,0,1018,2,1
567161,55864,130,18,719,0,849,18,1
4191410,4745957,1590,28,96434,0,98024,28,1
1870921,3088490,182,4,8739,0,8921,4,1
1467500,574828,32,11,517,0,549,11,1
544230,565335,1532,114,60768,0,62300,114,1
3065808,2454380,1235,51,82317,0,83552,51,1
2627841,1486567,418,6,12342,0,12760,6,1
3983436,215739,376,90,3267,0,3643,90,1
2884705,4596542,649,73,10233,0,10882,73,1
1633022,504480,246,1,23530,0,23776,1,1
4154740,4320015,68,131,1352,0,1420,131,1
3280389,4678700,1101,4,411419,0,412520,4,1
3280389,2424732,1101,1,411419,0,412520,1,1
4209323,4021129,1630,115,89460,0,91090,115,1
1884174,4005055,25,62,472,0,497,62,1
3704464,2469551,64,63,827,0,891,63,1
2031305,3278082,396,110,23435,0,23831,110,1
4302043,396272,61,1,464,0,525,1,1
427805,3896588,483,5,156906,0,157389,5,1
2516076,4509598,1455,57,77782,0,79237,57,1
4755308,2054300,90,33,311,0,401,33,1
4624595,4753639,722,13,53368,0,54090,13,1
595757,3389748,340,22,26738,0,27078,22,1
3361377,3540392,4841,4,761793,0,766634,4,1
3065808,1534403,1235,75,82317,0,83552,75,1
2887240,1596576,1143,3,118405,0,119548,3,1
1534362,2030517,1531,21,105859,0,107390,21,1
1580988,4111235,2821,3,400133,0,402954,3,1
2781817,1017939,704,9,24613,0,25317,9,1
1539837,1463480,1127,13,62979,0,64106,13,1
1580988,494817,2821,1,400133,0,402954,1,1
4451122,1601163,985,20,41669,0,42654,20,1
2897926,4593166,565,73,25983,0,26548,73,1
2721412,3420389,273,47,2733,190,3006,237,1
1792987,3388535,97,176,3867,0,3964,176,1
2222147,3651179,26,1752,145,2979,171,4731,1
92352,321109,1138,22,20575,0,21713,22,1
4633132,1122422,79,11,861,140,940,151,1
1055882,740260,10,3,257,0,267,3,1
4171867,3402731,10,3654,29,18,39,3672,1
4678614,2769699,452,37,16881,0,17333,37,1
1250021,4752333,4637,8,85913,0,90550,8,1
349289,271364,91,1541,280,171,371,1712,1
1292661,4528031,57,4,889,0,946,4,1
3995855,4688598,91,14,662,0,753,14,1
3935366,1805494,377,158,3803,0,4180,158,1
4479581,2001734,601,14,19545,0,20146,14,1
1875,1112950,656,29,61388,0,62044,29,1
3280389,2524859,1101,3,411419,0,412520,3,1
4219266,337534,85,31,3252,198,3337,229,1
2311472,599952,91,26,2259,0,2350,26,1
1521855,1410814,228,43,7649,0,7877,43,1
3280389,110625,1101,1,411419,0,412520,1,1
4672319,2194903,483,3,9652,0,10135,3,1
4272102,582794,1608,56,104171,0,105779,56,1
3361377,2996708,4841,1,761793,0,766634,1,1
2075015,1435534,2664,15,85781,0,88445,15,1
805360,3187188,1514,43,119306,0,120820,43,1
860473,3551306,751,183,20450,0,21201,183,1
1086912,2031530,907,81,33396,0,34303,81,1
4782707,5072,513,3,31665,0,32178,3,1
18762,3534593,82,1,1159,0,1241,1,1
3907996,4247821,485,54,18964,0,19449,54,1
4727207,32309,925,2,84581,0,85506,2,1
148308,3745512,15,56,1948,0,1963,56,1
1591435,4750855,387,355,31245,18880,31632,19235,1
3206499,798114,1337,89,32033,0,33370,89,1
2334583,1915715,45,7,584,0,629,7,1
4272102,884138,1608,97,104171,0,105779,97,1
3206499,4544404,1337,1,32033,0,33370,1,1
2307868,4540915,1131,2,38777,0,39908,2,1
3906136,3662459,387,217,41169,0,41556,217,1
3257465,1237531,541,13,27614,0,28155,13,1
687713,854595,436,1,47160,0,47596,1,1
1406736,790517,296,162,1820,0,2116,162,1
580157,3061127,194,260,4890,0,5084,260,1
765601,1123208,1485,14,101510,0,102995,14,1
2849738,1673480,61,9,3795,0,3856,9,1
910231,1758724,155,161,2002,0,2157,161,1
3561502,239120,1144,20,68800,0,69944,20,1
92352,783615,1138,30,20575,0,21713,30,1
311243,426698,50,283,602,41,652,324,1
1497278,2490005,1869,3,35111,0,36980,3,1
3065808,3835174,1235,26,82317,0,83552,26,1
3134736,3062865,1413,33,1118,0,2531,33,1
1875,1051484,656,1,61388,0,62044,1,1
87671,1777002,51,9,199,0,250,9,1
4804614,2226444,151,5,2725,0,2876,5,1
4440160,3224248,736,278,20522,1134,21258,1412,1
2464401,4310578,577,6,23681,0,24258,6,1
3112136,4243872,406,98,41366,0,41772,98,1
1927211,3690366,1668,51,113322,0,114990,51,1
3438576,3384031,3424,15,137753,0,141177,15,1
3438576,3146422,3424,34,137753,0,141177,34,1
1591435,2350332,387,95,31245,0,31632,95,1
3509903,2688467,1530,1,509445,0,510975,1,1
4630259,1180599,69,179,527,519,596,698,1
3280389,2023951,1101,1,411419,0,412520,1,1
1927211,116570,1668,46,113322,0,114990,46,1
1534362,68953,1531,28,105859,0,107390,28,1
2962038,3450374,495,1,14236,0,14731,1,1
4360960,3582930,1642,94,110084,0,111726,94,1
417416,1539837,75,1127,1695,62979,1770,64106,1
515290,1319313,285,76,34080,0,34365,76,1
3058068,1888682,124,2,12734,0,12858,2,1
4020443,549354,81,2,1697,0,1778,2,1
3361377,1619239,4841,7,761793,0,766634,7,1
4272102,4756204,1608,25,104171,0,105779,25,1
2281149,3710479,282,54,28082,0,28364,54,1
1966548,3041096,208,8,53149,0,53357,8,1
307250,2631532,919,73,35588,0,36507,73,1
755739,2726801,1117,166,58043,0,59160,166,1
3079764,3076453,143,53,453,0,596,53,1
1580988,4207192,2821,3,400133,0,402954,3,1
1875,2065619,656,33,61388,0,62044,33,1
429643,4750781,767,4,19668,0,20435,4,1
1787075,1279852,894,129,28305,0,29199,129,1
1276253,3021413,407,1,46534,0,46941,1,1
787416,3288500,115,1,9954,0,10069,1,1
94189,1221220,251,163,2779,1935,3030,2098,1
6618,2156030,892,19,68849,0,69741,19,1
1919500,3081281,19,3,159,0,178,3,1
2147720,574035,1608,28,78786,0,80394,28,1
1580988,4851847,2821,363,400133,0,402954,363,1
3610598,4335184,380,142,17343,0,17723,142,1
4496752,354291,554,40,16258,0,16812,40,1
522588,3689137,496,20,20091,0,20587,20,1
3509903,4154237,1530,9,509445,0,510975,9,1
4179002,3250864,235,135,1340,0,1575,135,1
1847461,1943710,1211,76,51149,0,52360,76,1
3836080,3154376,1197,143,59457,0,60654,143,1
2529661,2133269,493,4,27309,0,27802,4,1
665164,3154479,396,7,12610,0,13006,7,1
1787075,3077752,894,803,28305,0,29199,803,1
2736770,3791401,55,3,1047,0,1102,3,1
4516604,943965,314,32,13314,0,13628,32,1
3638272,2296870,2022,37,370904,0,372926,37,1
1423591,364665,11,903,160,0,171,903,1
1634335,4134234,144,65,849,50,993,115,1
3350925,1734620,92,38,859,130,951,168,1
2827436,1266573,882,2,271525,0,272407,2,1
3845119,4383317,461,82,28609,0,29070,82,1
4727207,592194,925,10,84581,0,85506,10,1
2343253,2416376,1882,1,86401,0,88283,1,1
666439,3628192,35,2,127,0,162,2,1
2190221,1487899,228,45,1659,0,1887,45,1
687713,1230899,436,1,47160,0,47596,1,1
2343253,455687,1882,1,86401,0,88283,1,1
4295952,3265782,808,27,57369,0,58177,27,1
471706,2044342,794,19,65616,0,66410,19,1
752551,2222931,460,323,3526,0,3986,323,1
361675,2171765,3,22,128,0,131,22,1
268844,3879726,422,60,5070,0,5492,60,1
3294702,2888862,991,23,68888,0,69879,23,1
3739473,148586,448,1,13226,0,13674,1,1
1575009,3274878,429,5,37745,0,38174,5,1
4672596,3802114,107,47,3286,0,3393,47,1
3115867,4253184,1350,48,61232,0,62582,48,1
3235479,2630065,999,10,66486,0,67485,10,1
1063358,4267174,1350,35,63494,0,64844,35,1
3815269,4333967,213,122,7440,0,7653,122,1
2906370,2670441,271,34,4802,0,5073,34,1
792037,1151426,57,5,16445,0,16502,5,1
4192206,3937752,468,81,18229,0,18697,81,1
1580988,3917660,2821,3,400133,0,402954,3,1
3410018,1921179,38,153,157,0,195,153,1
564283,4557970,52,15,61,0,113,15,1
3280389,4347554,1101,2,411419,0,412520,2,1
312080,1383771,34,12,276,0,310,12,1
957197,3576088,614,15,37109,0,37723,15,1
3140664,231572,268,104,16099,0,16367,104,1
2117292,1044538,150,45,788,0,938,45,1
441667,2511448,198,37,14727,0,14925,37,1
2834992,2393339,69,1266,1779,0,1848,1266,1
646593,2190575,17,3,80,0,97,3,1
3065808,2865377,1235,3,82317,0,83552,3,1
2784572,4677260,69,86,3478,0,3547,86,1
2258757,1115891,142,41,412,112,554,153,1
1878924,3041299,85,736,2012,0,2097,736,1
3249379,3713556,24,16,524,0,548,16,1
3069382,2024445,113,29,5201,0,5314,29,1
2950311,2618595,807,55,85116,0,85923,55,1
639248,1705721,35,1,266,0,301,1,1
3280389,3942272,1101,3,411419,0,412520,3,1
2774493,86191,551,162,12712,0,13263,162,1
3361377,1619055,4841,12,761793,0,766634,12,1
1497278,2049832,1869,12,35111,0,36980,12,1
4505464,4695306,99,6,2637,0,2736,6,1
948768,1889033,587,122,14768,0,15355,122,1
3242275,2949221,551,103,17400,0,17951,103,1
2343253,1280440,1882,72,86401,0,88283,72,1
6618,543396,892,42,68849,0,69741,42,1
1138515,2606069,341,1,12443,0,12784,1,1
3361377,3839125,4841,12,761793,0,766634,12,1
3676295,4662316,374,1,70881,0,71255,1,1
3361377,3926289,4841,35,761793,0,766634,35,1
2702724,475799,566,19,10448,0,11014,19,1
522588,4626952,496,1,20091,0,20587,1,1
1513092,3683401,180,974,1287,0,1467,974,1
3288730,2061634,117,89,4627,0,4744,89,1
1330432,1016650,12,113,1926,0,1938,113,1
2195890,2786425,134,96,5208,0,5342,96,1
4624595,4540497,722,244,53368,0,54090,244,1
1580988,4308313,2821,1,400133,0,402954,1,1
2148937,4094598,672,26,47361,0,48033,26,1
1723506,3186510,733,2,21835,0,22568,2,1
2503097,4291057,414,77,3628,0,4042,77,1
3509903,4186281,1530,1,509445,0,510975,1,1
2961801,2633747,1483,5,101962,0,103445,5,1
932720,4151992,1411,20,111323,0,112734,20,1
679540,4585574,396,16,8028,0,8424,16,1
3157597,846827,183,268,10247,0,10430,268,1
4672319,1570646,483,61,9652,0,10135,61,1
2266491,2327344,81,219,1909,0,1990,219,1
655339,929720,93,1,1136,0,1229,1,1
4854708,2182339,76,55,440,503,516,558,1
3835618,1834577,694,84,25433,1213,26127,1297,1
2662809,990407,303,10,10704,0,11007,10,1
3301573,3224158,8,6,321,0,329,6,1
4181760,1936859,359,185,7855,0,8214,185,1
4765925,896941,105,9,1236,0,1341,9,1
3344390,2777862,309,6,4274,0,4583,6,1
3638272,2362981,2022,3,370904,0,372926,3,1
621115,184322,66,1,6250,0,6316,1,1
3464608,2364985,129,272,2235,0,2364,272,1
4653941,3150089,951,1,45883,0,46834,1,1
4417253,3120163,1130,38,68389,0,69519,38,1
462298,1179890,414,58,10933,0,11347,58,1
3509903,1410656,1530,4,509445,0,510975,4,1
2911269,3069478,740,66,20606,0,21346,66,1
2827436,1168541,882,2,271525,0,272407,2,1
3288730,763803,117,7,4627,0,4744,7,1
2498087,2959344,1630,235,32582,0,34212,235,1
4140279,811865,337,1,49384,0,49721,1,1
3853609,4495184,505,144,6896,0,7401,144,1
3849982,3568472,84,4,494,0,578,4,1
4360960,123619,1642,30,110084,0,111726,30,1
3280389,4102962,1101,5,411419,0,412520,5,1
1328761,1980290,13,1,223,0,236,1,1
1801962,2649805,49,198,297,0,346,198,1
3509903,2033871,1530,1,509445,0,510975,1,1
4853234,685385,1256,37,29554,0,30810,37,1
3541530,3750488,90,25,853,0,943,25,1
1787075,2240982,894,4,28305,0,29199,4,1
2528255,2164407,8,36,182,0,190,36,1
3602958,1754174,34,18,1096,0,1130,18,1
1413651,659131,34,221,1666,0,1700,221,1
3270646,1797410,390,10,3571,0,3961,10,1
3638272,2656049,2022,1,370904,0,372926,1,1
2001034,789830,29,1,1717,0,1746,1,1
1580988,1190151,2821,4,400133,0,402954,4,1
4727207,659428,925,1,84581,0,85506,1,1
1927211,1255783,1668,47,113322,0,114990,47,1
3758019,1853862,189,39,2783,0,2972,39,1
978797,4187288,599,230,12421,0,13020,230,1
2405789,148110,1010,39,93387,0,94397,39,1
837572,785009,70,10,1973,0,2043,10,1
1534362,4616556,1531,93,105859,0,107390,93,1
1034814,3472411,117,3,3359,0,3476,3,1
125780,4310029,16,48,295,0,311,48,1
1965276,1622566,52,1,364,0,416,1,1
3676150,3580118,125,75,7579,0,7704,75,1
4468814,4416768,48,21,722,0,770,21,1
3509903,1986262,1530,89,509445,0,510975,89,1
161346,2129293,26,3,150,0,176,3,1
499965,3876737,431,2951,281,1921,712,4872,1
4624595,4568771,722,24,53368,0,54090,24,1
1436216,2527443,1068,1,68770,0,69838,1,1
2120733,959882,819,4,20803,0,21622,4,1
4238001,2388628,869,226,61161,0,62030,226,1
2405789,2335152,1010,83,93387,0,94397,83,1
2147720,3091010,1608,178,78786,0,80394,178,1
3906136,4584236,387,33,41169,0,41556,33,1
1591435,4107457,387,6,31245,0,31632,6,1
4330391,339563,773,1999,32759,7561,33532,9560,1
849829,4527989,40,101,232,0,272,101,1
4361636,1540823,186,154,1867,0,2053,154,1
2562439,2879580,139,93,3070,0,3209,93,1
3387987,3982007,268,7,19035,0,19303,7,1
4642569,4529953,872,81,27586,0,28458,81,1
3242439,1988212,49,115,161,0,210,115,1
940526,2371473,475,1,20786,0,21261,1,1
185943,3018106,620,214,6573,196,7193,410,1
2092359,3667327,421,9,26936,0,27357,9,1
3361377,2201506,4841,6,761793,0,766634,6,1
954784,3996012,567,102,14450,0,15017,102,1
1094821,3337423,223,48,2745,0,2968,48,1
2039022,831973,417,27,342,8,759,35,1
427805,3363129,483,3,156906,0,157389,3,1
1875,3261229,656,29,61388,0,62044,29,1
2911269,275233,740,24,20606,0,21346,24,1
269982,2356361,351,179,9019,0,9370,179,1
3509903,2586328,1530,1,509445,0,510975,1,1
3051212,4264349,957,3,8349,0,9306,3,1
2509374,2968462,131,105,1014,814,1145,919,1
2569009,4414556,424,77,13423,0,13847,77,1
2207325,2627004,200,30,1848,182,2048,212,1
4592892,1353167,12,360,219,0,231,360,1
3095050,3154684,364,31,3358,0,3722,31,1
3906136,3920713,387,56,41169,0,41556,56,1
3509903,1114016,1530,145,509445,0,510975,145,1
3364515,4086676,109,437,3529,0,3638,437,1
2096270,1096208,970,8,26018,0,26988,8,1
377084,1442406,26,501,235,0,261,501,1
3001891,2370553,304,57,4550,0,4854,57,1
4408813,1523564,288,12,10077,0,10365,12,1
2482338,1999108,712,9,24222,0,24934,9,1
28346,4859240,142,100,1997,0,2139,100,1
3758692,273195,711,4,34731,0,35442,4,1
226608,265357,11,244,153,12,164,256,1
2779329,3517546,217,103,6021,0,6238,103,1
2405789,4040798,1010,84,93387,0,94397,84,1
4011264,480412,1360,33,116777,0,118137,33,1
2405789,3678783,1010,49,93387,0,94397,49,1
3509903,4182554,1530,3,509445,0,510975,3,1
1389247,1386144,7,89,466,0,473,89,1
3361377,3293681,4841,1,761793,0,766634,1,1
1234540,806565,1071,62,75251,0,76322,62,1
2398402,4173523,84,21,851,171,935,192,1
3405059,4284041,261,20,9604,0,9865,20,1
3235479,724657,999,18,66486,0,67485,18,1
3836080,390268,1197,145,59457,0,60654,145,1
4334842,1144668,85,120,4749,0,4834,120,1
4295952,3280486,808,83,57369,0,58177,83,1
4451227,4025945,27,1,450,0,477,1,1
169960,2631305,9,1,207,0,216,1,1
2981537,4347538,1252,2,118718,0,119970,2,1
3630714,1692340,257,27,7929,0,8186,27,1
3933095,3686052,304,127,2162,0,2466,127,1
3408985,4687315,205,174,6002,0,6207,174,1
544230,1794470,1532,71,60768,254,62300,325,1
3638272,3943527,2022,1,370904,0,372926,1,1
3065808,982097,1235,53,82317,0,83552,53,1
2122741,980530,190,49,6085,0,6275,49,1
4649206,4851666,566,23,31367,0,31933,23,1
842615,2978271,510,4,12316,0,12826,4,1
1968010,2562506,786,100,10371,0,11157,100,1
1497278,2435059,1869,10,35111,0,36980,10,1
1898822,3121295,114,1277,3885,0,3999,1277,1
2260014,3757765,2466,25,98622,0,101088,25,1
3003950,4729899,127,23,2904,0,3031,23,1
4542877,3809600,6,27,57,0,63,27,1
4313572,175608,930,62,16971,0,17901,62,1
3914135,1967615,2152,168,60084,0,62236,168,1
2261139,1865995,2014,7,42851,0,44865,7,1
765601,4054865,1485,5,101510,0,102995,5,1
4411145,957197,67,614,285,37109,352,37723,1
3438576,2977375,3424,41,137753,0,141177,41,1
3338434,1922397,124,187,2138,0,2262,187,1
4519069,3199731,387,367,20799,0,21186,367,1
1927211,3304188,1668,126,113322,0,114990,126,1
1807467,469653,208,111,2442,0,2650,111,1
1875,4487906,656,1,61388,0,62044,1,1
3112136,4794851,406,2,41366,0,41772,2,1
1880135,2769757,810,10,71924,0,72734,10,1
2260014,3892661,2466,6,98622,0,101088,6,1
2827436,2847161,882,1,271525,0,272407,1,1
544230,1719420,1532,3,60768,0,62300,3,1
2343253,4123163,1882,12,86401,0,88283,12,1
4192206,3442627,468,6,18229,0,18697,6,1
4417253,1998702,1130,48,68389,0,69519,48,1
3127312,2994286,110,143,1528,0,1638,143,1
3539650,1537670,194,24,2264,0,2458,24,1
3638272,701078,2022,3,370904,0,372926,3,1
4374509,4005520,770,9,9940,0,10710,9,1
3430614,1163244,95,7,2668,0,2763,7,1
3742930,1796251,410,39,22242,0,22652,39,1
3397281,141667,743,36,15050,0,15793,36,1
813554,1204108,252,5,17214,0,17466,5,1
3115867,3663804,1350,61,61232,0,62582,61,1
3361377,4273726,4841,7,761793,0,766634,7,1
1486836,608888,43,1,2752,0,2795,1,1
3509903,1844311,1530,1,509445,0,510975,1,1
2877907,1837548,508,114,16021,0,16529,114,1
1196844,102643,548,14,36289,0,36837,14,1
4224492,125727,123,150,1308,0,1431,150,1
1810977,3010,143,1,1005,0,1148,1,1
3361377,3145188,4841,22,761793,0,766634,22,1
1331940,1503984,802,9,32617,0,33419,9,1
4297315,3612244,195,3,7446,0,7641,3,1
2341040,3548100,75,24,648,153,723,177,1
1973082,3872326,1036,36,18915,0,19951,36,1
4103612,3716220,932,4,5655,0,6587,4,1
89426,1378789,184,3,2711,0,2895,3,1
4035124,2430594,77,85,1496,0,1573,85,1
3960049,2567337,140,25,2418,0,2558,25,1
4183784,1046852,931,319,59894,0,60825,319,1
1580988,3547700,2821,52,400133,0,402954,52,1
3361377,2339572,4841,2,761793,0,766634,2,1
577580,3549115,187,132,3831,0,4018,132,1
3361377,3053331,4841,1,761793,0,766634,1,1
4266665,1471685,91,1681,1894,25550,1985,27231,1
4853234,4402613,1256,1,29554,0,30810,1,1
471706,699099,794,2,65616,0,66410,2,1
1913445,100552,564,132,47943,0,48507,132,1
532681,432888,433,103,35023,0,35456,103,1
4789203,1988745,355,10,11315,0,11670,10,1
3671141,1073519,1444,16,48400,0,49844,16,1
3691520,3768366,533,334,9121,12403,9654,12737,1
92352,2167272,1138,69,20575,0,21713,69,1
4738916,1819288,1165,164,34124,0,35289,164,1
4707515,1918386,38,280,127,0,165,280,1
60980,4071611,649,19,20708,0,21357,19,1
3381542,1072462,67,1,184,0,251,1,1
2853969,1916994,1051,76,42591,0,43642,76,1
4337603,879336,333,164,9909,0,10242,164,1
2751572,4452417,481,126,44036,0,44517,126,1
6618,4367872,892,2,68849,0,69741,2,1
4860485,480484,89,86,3655,0,3744,86,1
858265,1559868,138,12,1480,0,1618,12,1
4496752,2851109,554,450,16258,98552,16812,99002,1
3323910,2275133,152,63,1250,0,1402,63,1
3509903,1851461,1530,2,509445,0,510975,2,1
4295064,4762204,68,2239,374,4518,442,6757,1
3873768,2486877,449,33,35424,0,35873,33,1
3569179,4161174,1064,72,40015,0,41079,72,1
837553,3495467,1249,96,61665,0,62914,96,1
2940588,3172799,554,40,9477,0,10031,40,1
4417253,4739810,1130,32,68389,0,69519,32,1
3437068,1550740,295,302,1597,668,1892,970,1
3449530,958149,717,10,73648,0,74365,10,1
940526,2032435,475,6,20786,0,21261,6,1
455994,3513783,95,62,2615,0,2710,62,1
4295952,908405,808,2,57369,0,58177,2,1
596012,948966,192,4,3561,0,3753,4,1
287952,3957027,7,814,141,239,148,1053,1
530200,26091,2035,18,62809,0,64844,18,1
3280389,3281577,1101,4,411419,0,412520,4,1
2962038,4064481,495,1,14236,0,14731,1,1
3280389,2016382,1101,2,411419,0,412520,2,1
427805,1144436,483,5,156906,0,157389,5,1
3683235,2448441,311,41,23110,0,23421,41,1
2828183,2839760,192,207,3138,0,3330,207,1
1968010,1785895,786,197,10371,0,11157,197,1
3235479,4069580,999,247,66486,0,67485,247,1
3438576,2586703,3424,15,137753,0,141177,15,1
6618,3665978,892,217,68849,0,69741,217,1
3280389,90382,1101,1,411419,0,412520,1,1
3936039,3261505,799,102,23884,0,24683,102,1
427805,4203114,483,3,156906,0,157389,3,1
1880135,1297216,810,37,71924,0,72734,37,1
4319972,2955775,640,96,35279,0,35919,96,1
1794799,4219272,182,128,886,0,1068,128,1
271405,982107,142,7,742,0,884,7,1
331965,2642496,34,66,193,450,227,516,1
781211,144325,976,2,51781,0,52757,2,1
3137585,635764,1196,80,77354,0,78550,80,1
2049692,4080614,38,13,618,0,656,13,1
2853969,2401569,1051,1,42591,0,43642,1,1
3509214,2669301,263,152,14139,0,14402,152,1
2147720,46593,1608,61,78786,0,80394,61,1
2989110,2007682,1042,132,19283,0,20325,132,1
765601,1688557,1485,1,101510,0,102995,1,1
3449530,3368910,717,48,73648,0,74365,48,1
1818911,2333159,425,131,2972,0,3397,131,1
4417382,362531,477,7,512,0,989,7,1
2310913,4103612,52,932,509,5655,561,6587,1
3820250,4347654,78,1278,1133,0,1211,1278,1
3567974,219873,35,19,521,0,556,19,1
1375942,4532240,2,1,34,0,36,1,1
1396391,3903975,131,26,1453,0,1584,26,1
4016481,354904,24,3193,595,105780,619,108973,1
3549674,4782173,602,29,38542,0,39144,29,1
3361377,2724694,4841,2,761793,0,766634,2,1
1250021,2594289,4637,79,85913,0,90550,79,1
4451491,2445035,817,49,8836,238,9653,287,1
4751453,2399003,520,7,27570,0,28090,7,1
2443201,4782581,75,16,669,0,744,16,1
2305948,1058648,53,26,559,0,612,26,1
3845119,3454933,461,68,28609,0,29070,68,1
4178055,2915613,260,16,8186,0,8446,16,1
1927211,4133453,1668,25,113322,0,114990,25,1
2961801,2552047,1483,165,101962,0,103445,165,1
3509903,1906242,1530,1,509445,0,510975,1,1
4360960,594792,1642,112,110084,0,111726,112,1
3361377,3381149,4841,3,761793,0,766634,3,1
2981537,2433724,1252,1,118718,0,119970,1,1
4098003,850017,21,1349,90,213,111,1562,1
1652056,3020906,326,58,66845,0,67171,58,1
1887709,3588497,217,50,28983,792,29200,842,1
2827436,1476464,882,2,271525,0,272407,2,1
1541866,851706,542,24,16481,0,17023,24,1
2961801,781243,1483,95,101962,0,103445,95,1
2976684,408422,257,204,3759,154,4016,358,1
3395938,3112674,546,30,39878,0,40424,30,1
3906136,4610309,387,4,41169,0,41556,4,1
3946789,3660889,261,357,5606,1769,5867,2126,1
4656285,3191605,1446,29,35428,0,36874,29,1
607449,4292405,380,6,19369,0,19749,6,1
439557,975885,2090,29,61744,0,63834,29,1
4850321,2603634,113,71,988,0,1101,71,1
805360,3188771,1514,28,119306,0,120820,28,1
