from,to,label,in_degree_from,in_degree_to,out_degree_from,out_degree_to,overall_degree_from,overall_degree_to,bi_degree_from,bi_degree_to,in_common_friends,out_common_friends,bi_common_friends,in_total_friends,out_total_friends,bi_total_friends,transitive_friends,preference_attanchment_score,adamic_adar,adamic_adar_out_in
3657467,2420464,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
4359819,1587528,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
927563,3424815,0,57,2,0,0,57,2,0,0,1,0,0,58,0,0,0,114,0.07990377954630021,0.0
3293170,1183449,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
344934,2842999,0,1,5,0,0,1,5,0,0,0,0,0,6,0,0,0,5,0.0,0.0
4699204,407363,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
3144216,4350680,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
416891,3024591,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
733568,3446517,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
626054,3639206,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
3040187,3263574,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
3048243,4635877,0,8,1,0,0,8,1,0,0,0,0,0,9,0,0,0,8,0.0,0.0
2016892,1097140,0,1,18,0,0,1,18,0,0,0,0,0,19,0,0,0,18,0.0,0.0
1614435,4432419,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
203426,2491643,0,2,4,0,0,2,4,0,0,0,0,0,6,0,0,0,8,0.0,0.0
2332110,668022,0,1,60,0,0,1,60,0,0,0,0,0,61,0,0,0,60,0.0,0.0
320488,438099,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1793791,2282993,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
4574210,3088604,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2845954,2346488,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
3975266,1286150,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
4846246,1726375,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
3082090,3205706,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
2529121,276922,0,3,1,0,0,3,1,0,0,0,0,0,4,0,0,0,3,0.0,0.0
3838820,3476900,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
2942283,770509,0,1,15,0,0,1,15,0,0,0,0,0,16,0,0,0,15,0.0,0.0
1591954,3025878,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1523249,2158052,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1085501,1482604,0,1,4,0,0,1,4,0,0,0,0,0,5,0,0,0,4,0.0,0.0
2093581,4342933,0,16,3,0,0,16,3,0,0,0,0,0,19,0,0,0,48,0.0,0.0
3626942,3706596,0,2,6,0,0,2,6,0,0,0,0,0,8,0,0,0,12,0.0,0.0
3268182,1283491,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
3422137,1519193,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2182735,3852093,0,2,8,0,0,2,8,0,0,1,0,0,9,0,0,0,16,0.07990377954630021,0.0
153628,2919302,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
3722051,1021630,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2939888,98745,0,21,1,0,0,21,1,0,0,0,0,0,22,0,0,0,21,0.0,0.0
530614,4149626,0,1,3,0,0,1,3,0,0,0,0,0,4,0,0,0,3,0.0,0.0
3471634,4421065,0,2,2,0,0,2,2,0,0,0,0,0,4,0,0,0,4,0.0,0.0
307410,273203,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1065562,4800038,0,5,54,0,0,5,54,0,0,1,0,0,58,0,0,0,270,0.10035495862496607,0.0
1883513,1216481,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2576471,1069342,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
169813,1954145,0,1,3,0,0,1,3,0,0,0,0,0,4,0,0,0,3,0.0,0.0
3053956,3519060,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1184581,3331,0,2,1,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0.0,0.0
1573728,1404099,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
3043265,2078937,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
86317,3326118,0,1,5,0,0,1,5,0,0,0,0,0,6,0,0,0,5,0.0,0.0
411659,2225267,0,6,1,0,0,6,1,0,0,1,0,0,6,0,0,0,6,0.07733928142848752,0.0
3530677,3937393,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
3624360,2601285,0,5,2,0,0,5,2,0,0,0,0,0,7,0,0,0,10,0.0,0.0
167389,3489734,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
3773674,1982952,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
4549872,3322521,0,2,3,0,0,2,3,0,0,0,0,0,5,0,0,0,6,0.0,0.0
4653134,1869490,0,13,4,0,0,13,4,0,0,0,0,0,17,0,0,0,52,0.0,0.0
2424992,2178888,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2886937,654181,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
4792775,3151606,0,53,26,0,0,53,26,0,0,10,0,0,69,0,0,0,1378,0.8795094175444454,0.0
3429902,1601534,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2619464,580662,0,4,3,0,0,4,3,0,0,0,0,0,7,0,0,0,12,0.0,0.0
4595885,2016527,0,64,3,0,0,64,3,0,0,1,0,0,66,0,0,0,192,0.08805652516932093,0.0
4744663,3692309,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2717142,3698663,0,3,3,0,0,3,3,0,0,0,0,0,6,0,0,0,9,0.0,0.0
3780795,4317680,0,3,1,0,0,3,1,0,0,0,0,0,4,0,0,0,3,0.0,0.0
2615779,3736516,0,3,1,0,0,3,1,0,0,0,0,0,4,0,0,0,3,0.0,0.0
374249,3536321,0,4,1,0,0,4,1,0,0,0,0,0,5,0,0,0,4,0.0,0.0
1871045,4661284,0,2,7,0,0,2,7,0,0,0,0,0,9,0,0,0,14,0.0,0.0
2222354,3407659,0,5,2,0,0,5,2,0,0,0,0,0,7,0,0,0,10,0.0,0.0
3684820,2549699,0,2,13,0,0,2,13,0,0,1,0,0,14,0,0,0,26,0.08780939652056724,0.0
4635823,350486,0,1,4,0,0,1,4,0,0,0,0,0,5,0,0,0,4,0.0,0.0
4055160,4133164,0,1,29,0,0,1,29,0,0,0,0,0,30,0,0,0,29,0.0,0.0
34581,645327,0,6,1,0,0,6,1,0,0,0,0,0,7,0,0,0,6,0.0,0.0
952973,991380,0,23,2,0,0,23,2,0,0,0,0,0,25,0,0,0,46,0.0,0.0
4000239,4390258,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
3051674,3279827,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
3372247,4686151,0,1,195,0,0,1,195,0,0,0,0,0,196,0,0,0,195,0.0,0.0
4413982,1103229,0,2,26,0,0,2,26,0,0,1,0,0,27,0,0,0,52,0.08693463438816679,0.0
440119,2897292,0,1,4,0,0,1,4,0,0,0,0,0,5,0,0,0,4,0.0,0.0
609688,2042916,0,9,85,0,0,9,85,0,0,4,0,0,90,0,0,0,765,0.35447158097573916,0.0
622318,3529919,0,16,2,0,0,16,2,0,0,0,0,0,18,0,0,0,32,0.0,0.0
4388984,1524401,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
392019,4210223,0,3,2,0,0,3,2,0,0,0,0,0,5,0,0,0,6,0.0,0.0
3577970,4231074,0,2,1,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0.0,0.0
4308208,3121973,0,2,1,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0.0,0.0
442814,1567242,0,8,1,0,0,8,1,0,0,0,0,0,9,0,0,0,8,0.0,0.0
828000,2394626,0,1,59,0,0,1,59,0,0,0,0,0,60,0,0,0,59,0.0,0.0
1271720,2540716,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1383487,3665901,0,2,1,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0.0,0.0
97477,980456,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
4173473,2340647,0,2,1,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0.0,0.0
4324223,1840105,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
464418,4489947,0,1,40,0,0,1,40,0,0,0,0,0,41,0,0,0,40,0.0,0.0
2160795,2426495,0,3,2,0,0,3,2,0,0,0,0,0,5,0,0,0,6,0.0,0.0
3307415,4743839,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.07380201915254651,0.0
1238828,1226063,0,2,2,0,0,2,2,0,0,0,0,0,4,0,0,0,4,0.0,0.0
3796828,3317900,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1727757,1025728,0,4,2,0,0,4,2,0,0,0,0,0,6,0,0,0,8,0.0,0.0
3454008,3272029,0,1,4,0,0,1,4,0,0,0,0,0,5,0,0,0,4,0.0,0.0
1668845,3249473,0,4,1,0,0,4,1,0,0,0,0,0,5,0,0,0,4,0.0,0.0
3440941,2897300,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2068348,4357437,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2372731,1876227,0,12,5,0,0,12,5,0,0,0,0,0,17,0,0,0,60,0.0,0.0
2583951,4801505,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
3195417,2011303,0,2,25,0,0,2,25,0,0,0,0,0,27,0,0,0,50,0.0,0.0
1547489,2871297,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
484635,584201,0,4,1,0,0,4,1,0,0,0,0,0,5,0,0,0,4,0.0,0.0
1143315,4836916,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2761920,3981470,0,5,1,0,0,5,1,0,0,0,0,0,6,0,0,0,5,0.0,0.0
1237660,1129984,0,1,3,0,0,1,3,0,0,0,0,0,4,0,0,0,3,0.0,0.0
4562629,1780233,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
4464431,1620379,0,3,3,0,0,3,3,0,0,0,0,0,6,0,0,0,9,0.0,0.0
1139174,2817600,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
3484853,3854316,0,1,3,0,0,1,3,0,0,0,0,0,4,0,0,0,3,0.0,0.0
3676373,2633644,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
4421136,2534402,0,2,1,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0.0,0.0
3437742,3802399,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2028801,3895373,0,9,1,0,0,9,1,0,0,0,0,0,10,0,0,0,9,0.0,0.0
3059539,788113,0,2,1,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0.0,0.0
571264,1145769,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
2554489,4638688,0,4,1,0,0,4,1,0,0,0,0,0,5,0,0,0,4,0.0,0.0
2758316,3397645,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2465415,4785830,0,73,48,0,0,73,48,0,0,7,0,0,114,0,0,0,3504,0.6844066423815217,0.0
3622274,2961391,0,4,2,0,0,4,2,0,0,0,0,0,6,0,0,0,8,0.0,0.0
3436250,4290041,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.07733928142848752,0.0
3229808,750859,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
1231616,1366226,0,2,2,0,0,2,2,0,0,0,0,0,4,0,0,0,4,0.0,0.0
3207053,538468,0,5,2,0,0,5,2,0,0,0,0,0,7,0,0,0,10,0.0,0.0
3671259,3409376,0,2,4,0,0,2,4,0,0,0,0,0,6,0,0,0,8,0.0,0.0
4526389,991695,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1774636,4169589,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2341141,2249014,0,12,1,0,0,12,1,0,0,0,0,0,13,0,0,0,12,0.0,0.0
2369042,194324,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
4171320,1460736,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1318932,1845133,0,5,2,0,0,5,2,0,0,0,0,0,7,0,0,0,10,0.0,0.0
1340055,2789423,0,3,1,0,0,3,1,0,0,0,0,0,4,0,0,0,3,0.0,0.0
815134,2976759,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
4036889,4098818,0,8,1,0,0,8,1,0,0,0,0,0,9,0,0,0,8,0.0,0.0
4198901,1808561,0,3,1,0,0,3,1,0,0,0,0,0,4,0,0,0,3,0.0,0.0
2796701,1442747,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
1303904,1169107,0,1,4,0,0,1,4,0,0,0,0,0,5,0,0,0,4,0.0,0.0
1582242,449866,0,2,1,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0.0,0.0
2100939,4018373,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2040867,3922624,0,2,14,0,0,2,14,0,0,0,0,0,16,0,0,0,28,0.0,0.0
1697598,3242889,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
3316587,2780806,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
746305,3885896,0,1,15,0,0,1,15,0,0,0,0,0,16,0,0,0,15,0.0,0.0
2017610,2525104,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1293188,4715179,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1162831,3181380,0,5,1,0,0,5,1,0,0,0,0,0,6,0,0,0,5,0.0,0.0
3791634,13397,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1921335,813463,0,13,2,0,0,13,2,0,0,1,0,0,14,0,0,0,26,0.07794757616848602,0.0
4696270,1084432,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
4505562,4804035,0,5,6,0,0,5,6,0,0,0,0,0,11,0,0,0,30,0.0,0.0
3036952,3810880,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
3615899,1394021,0,3,7,0,0,3,7,0,0,0,0,0,10,0,0,0,21,0.0,0.0
1582935,3377979,0,11,2,0,0,11,2,0,0,0,0,0,13,0,0,0,22,0.0,0.0
62388,3895276,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
3667742,3244852,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1508992,4025942,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
4808517,4608912,0,2,3,0,0,2,3,0,0,0,0,0,5,0,0,0,6,0.0,0.0
4433576,3372853,0,2,8,0,0,2,8,0,0,0,0,0,10,0,0,0,16,0.0,0.0
3789241,3002217,0,2,2,0,0,2,2,0,0,0,0,0,4,0,0,0,4,0.0,0.0
782626,4767464,0,1,3,0,0,1,3,0,0,0,0,0,4,0,0,0,3,0.0,0.0
11106,1069999,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1112858,4715085,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1598548,4841284,0,2,1,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0.0,0.0
570154,956400,0,1,23,0,197,1,220,0,21,0,0,0,24,197,21,0,220,0.07380201915254651,0.0
1810521,1086514,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2349317,38161,0,2,1,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0.0,0.0
2404053,2492563,0,4,1,0,0,4,1,0,0,0,0,0,5,0,0,0,4,0.0,0.0
4755134,2075383,0,3,1,0,0,3,1,0,0,0,0,0,4,0,0,0,3,0.0,0.0
3175481,1377375,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
3826358,3116927,0,4,8,0,0,4,8,0,0,0,0,0,12,0,0,0,32,0.0,0.0
60012,1962488,0,2,1,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0.0,0.0
4595403,4264062,0,1,11,0,95,1,106,0,7,0,0,0,12,95,7,0,106,0.0,0.0
564273,2232856,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.07380201915254651,0.0
996037,1097469,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2323666,3595538,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
716012,6286,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
4508165,1120636,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2340342,688742,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
3834473,318074,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1479392,1768072,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
434491,1342164,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
21905,4494115,0,2,1,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0.0,0.0
1654620,524252,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1395070,4247483,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2371915,4366990,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1676654,464670,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
593015,1891279,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1601414,3521228,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1771144,4863620,0,2,10,0,0,2,10,0,0,0,0,0,12,0,0,0,20,0.0,0.0
2184831,4492734,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
3465824,4661507,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2371144,1138879,0,7,1,0,0,7,1,0,0,0,0,0,8,0,0,0,7,0.0,0.0
1207557,4105263,0,1,3,0,0,1,3,0,0,0,0,0,4,0,0,0,3,0.0,0.0
4124790,3995480,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2567614,4197096,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
792168,1548990,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
4210159,3668143,0,4,1,0,0,4,1,0,0,0,0,0,5,0,0,0,4,0.0,0.0
2336405,1836921,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2533924,1749993,0,1,4,0,0,1,4,0,0,0,0,0,5,0,0,0,4,0.0,0.0
3086704,2239976,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
3677582,136517,0,1,5,0,0,1,5,0,0,0,0,0,6,0,0,0,5,0.0,0.0
3962744,1751209,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
3683344,1938143,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
3696259,4374931,0,1,5,0,0,1,5,0,0,0,0,0,6,0,0,0,5,0.0,0.0
2059200,1306821,0,2,1,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0.0,0.0
2006276,2056384,0,2,1,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0.0,0.0
833043,2147573,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1310835,2820285,0,2,1,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0.0,0.0
797673,1657378,0,1,22,0,0,1,22,0,0,0,0,0,23,0,0,0,22,0.0,0.0
4642828,3122528,0,1,9,0,0,1,9,0,0,0,0,0,10,0,0,0,9,0.0,0.0
629879,1506971,0,1,14,0,0,1,14,0,0,0,0,0,15,0,0,0,14,0.0,0.0
1096426,3074587,0,2,1,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0.0,0.0
2105924,1231133,0,41,2,0,0,41,2,0,0,0,0,0,43,0,0,0,82,0.0,0.0
4368966,3560324,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2985494,3798726,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
3955948,3441632,0,4,1,0,0,4,1,0,0,0,0,0,5,0,0,0,4,0.0,0.0
3188741,4843900,0,22,3,0,0,22,3,0,0,0,0,0,25,0,0,0,66,0.0,0.0
3138595,3330931,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
911453,3382762,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
3829020,4674553,0,2,1,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0.0,0.0
3102304,3012903,0,3,1,0,0,3,1,0,0,0,0,0,4,0,0,0,3,0.0,0.0
4800549,274594,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2095548,1651356,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
3247599,3956957,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
936859,1139308,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2409815,2445777,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
31602,4494495,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2414660,3864333,0,3,18,0,0,3,18,0,0,0,0,0,21,0,0,0,54,0.0,0.0
4230027,922266,0,4,447,0,0,4,447,0,0,3,0,0,448,0,0,0,1788,0.2828022829804202,0.0
2276375,1588182,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
896269,4665243,0,2,28,0,0,2,28,0,0,0,0,0,30,0,0,0,56,0.0,0.0
3206489,296257,0,4,1,0,0,4,1,0,0,0,0,0,5,0,0,0,4,0.0,0.0
4061757,2078688,0,2,1,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0.0,0.0
4853595,182956,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
4831486,1528184,0,4,1,0,0,4,1,0,0,0,0,0,5,0,0,0,4,0.0,0.0
4110860,3506715,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
760481,433031,0,1,3,0,0,1,3,0,0,0,0,0,4,0,0,0,3,0.0,0.0
4374349,428239,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
1400075,2171781,0,2,1,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0.0,0.0
4369173,237840,0,2,3,0,0,2,3,0,0,0,0,0,5,0,0,0,6,0.0,0.0
3446360,3668251,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
253911,1985458,0,92,1,0,0,92,1,0,0,0,0,0,93,0,0,0,92,0.0,0.0
4271731,3567016,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
4314270,3969191,0,58,3,0,0,58,3,0,0,0,0,0,61,0,0,0,174,0.0,0.0
4335480,362934,0,1,34,0,0,1,34,0,0,0,0,0,35,0,0,0,34,0.0,0.0
623947,4195692,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
3263965,608633,0,1,3,0,0,1,3,0,0,0,0,0,4,0,0,0,3,0.0,0.0
1722697,1020255,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
2628470,4588172,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
540434,4721257,0,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0.0,0.0
2117213,180936,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1015385,4229264,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1372733,2034859,0,1,37,0,0,1,37,0,0,0,0,0,38,0,0,0,37,0.0,0.0
2308434,3955646,0,1,5,0,0,1,5,0,0,0,0,0,6,0,0,0,5,0.0,0.0
2752265,135382,0,1,3,0,0,1,3,0,0,0,0,0,4,0,0,0,3,0.0,0.0
3831094,3333590,0,1,3,0,0,1,3,0,0,0,0,0,4,0,0,0,3,0.0,0.0
2874815,3397319,0,9,1,0,0,9,1,0,0,0,0,0,10,0,0,0,9,0.0,0.0
1656340,1602682,0,28,1,0,0,28,1,0,0,0,0,0,29,0,0,0,28,0.0,0.0
1580474,2009373,0,67,8,5377,0,5444,8,66,0,4,0,0,71,5377,66,4,43552,0.5582379162117486,0.5582379162117486
4350433,2462822,0,1,2,0,0,1,2,0,0,1,0,0,2,0,0,0,2,0.07733928142848752,0.0
4040112,4400461,0,34,1,0,0,34,1,0,0,0,0,0,35,0,0,0,34,0.0,0.0
291460,2973324,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
3130569,3710292,0,1,4,0,0,1,4,0,0,0,0,0,5,0,0,0,4,0.0,0.0
2730427,2013621,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1535891,4615332,0,1,7,0,0,1,7,0,0,0,0,0,8,0,0,0,7,0.0,0.0
2302320,1053610,0,5,1,0,0,5,1,0,0,0,0,0,6,0,0,0,5,0.0,0.0
1914764,1039332,0,2,9,0,0,2,9,0,0,0,0,0,11,0,0,0,18,0.0,0.0
4797160,2170770,0,2,1,0,0,2,1,0,0,0,0,0,3,0,0,0,2,0.0,0.0
4686411,4490732,0,1,21,0,0,1,21,0,0,0,0,0,22,0,0,0,21,0.0,0.0
21412,335236,0,1,23,0,0,1,23,0,0,0,0,0,24,0,0,0,23,0.0,0.0
3113980,3584075,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
2139037,3283193,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0.0,0.0
1248201,1594645,0,1,19,0,0,1,19,0,0,0,0,0,20,0,0,0,19,0.0,0.0
